Disease	pathway	sex	alteration	colors	id
Bladder cancer	meiotic recombination	men	up	#4A75A9	24
Bladder cancer	sars cov 1 activates modulates innate immune responses	men	up	#4A75A9	24
Bladder cancer	deposition of new cenpa containing nucleosomes at the centromere	men	up	#4A75A9	24
Bladder cancer	nuclear envelope breakdown	men	up	#4A75A9	24
Bladder cancer	interleukin 12 family signaling	men	up	#4A75A9	24
Bladder cancer	sumoylation of dna replication proteins	men	up	#4A75A9	24
Bladder cancer	leishmania infection	men	up	#4A75A9	24
Bladder cancer	antiviral mechanism by ifn stimulated genes	men	up	#4A75A9	24
Bladder cancer	resolution of d loop structures through synthesis dependent strand annealing sdsa	men	up	#4A75A9	24
Bladder cancer	interleukin 12 signaling	men	up	#4A75A9	24
Bladder cancer	glycolysis	men	up	#4A75A9	24
Bladder cancer	toll like receptor tlr1 tlr2 cascade	men	up	#4A75A9	24
Bladder cancer	interleukin 4 and interleukin 13 signaling	men	up	#4A75A9	24
Bladder cancer	gene and protein expression by jak stat signaling after interleukin 12 stimulation	men	up	#4A75A9	24
Bladder cancer	resolution of d loop structures	men	up	#4A75A9	24
Bladder cancer	separation of sister chromatids	men	up	#4A75A9	24
Bladder cancer	dna replication pre initiation	men	up	#4A75A9	24
Bladder cancer	dap12 interactions	men	up	#4A75A9	24
Bladder cancer	rac3 gtpase cycle	men	up	#4A75A9	24
Bladder cancer	initiation of nuclear envelope ne reformation	men	up	#4A75A9	24
Bladder cancer	regulated necrosis	men	up	#4A75A9	24
Bladder cancer	traf6 mediated irf7 activation	men	up	#4A75A9	24
Bladder cancer	rho gtpases activate wasps and waves	men	up	#4A75A9	24
Bladder cancer	programmed cell death	men	up	#4A75A9	24
Bladder cancer	tnfr2 non canonical nf kb pathway	men	up	#4A75A9	24
Bladder cancer	cyclin d associated events in g1	men	up	#4A75A9	24
Bladder cancer	signaling by notch4	men	up	#4A75A9	24
Bladder cancer	g0 and early g1	men	up	#4A75A9	24
Bladder cancer	transcriptional regulation by tp53	men	up	#4A75A9	24
Bladder cancer	cell surface interactions at the vascular wall	men	up	#4A75A9	24
Bladder cancer	ddx58 ifih1 mediated induction of interferon alpha beta	men	up	#4A75A9	24
Bladder cancer	mitotic g2 g2 m phases	men	up	#4A75A9	24
Bladder cancer	host interactions of hiv factors	men	up	#4A75A9	24
Bladder cancer	fcgamma receptor fcgr dependent phagocytosis	men	up	#4A75A9	24
Bladder cancer	signaling by scf kit	men	up	#4A75A9	24
Bladder cancer	apc c mediated degradation of cell cycle proteins	men	up	#4A75A9	24
Bladder cancer	nod1 2 signaling pathway	men	up	#4A75A9	24
Bladder cancer	apoptosis	men	up	#4A75A9	24
Bladder cancer	cyclin a b1 b2 associated events during g2 m transition	men	up	#4A75A9	24
Bladder cancer	switching of origins to a post replicative state	men	up	#4A75A9	24
Bladder cancer	class i mhc mediated antigen processing presentation	men	up	#4A75A9	24
Bladder cancer	interleukin 1 signaling	men	up	#4A75A9	24
Bladder cancer	e2f mediated regulation of dna replication	men	up	#4A75A9	24
Bladder cancer	g1 s specific transcription	men	up	#4A75A9	24
Bladder cancer	interleukin 1 family signaling	men	up	#4A75A9	24
Bladder cancer	orc1 removal from chromatin	men	up	#4A75A9	24
Bladder cancer	dap12 signaling	men	up	#4A75A9	24
Bladder cancer	ephb mediated forward signaling	men	up	#4A75A9	24
Bladder cancer	signaling by erythropoietin	men	up	#4A75A9	24
Bladder cancer	pyroptosis	men	up	#4A75A9	24
Bladder cancer	signaling by csf3 g csf	men	up	#4A75A9	24
Bladder cancer	signaling by the b cell receptor bcr	men	up	#4A75A9	24
Bladder cancer	regulation of ifna ifnb signaling	men	up	#4A75A9	24
Bladder cancer	deubiquitination	men	up	#4A75A9	24
Bladder cancer	scf skp2 mediated degradation of p27 p21	men	up	#4A75A9	24
Bladder cancer	fc epsilon receptor fceri signaling	men	up	#4A75A9	24
Bladder cancer	inactivation of csf3 g csf signaling	men	up	#4A75A9	24
Bladder cancer	g1 s dna damage checkpoints	men	up	#4A75A9	24
Bladder cancer	regulation of runx3 expression and activity	men	up	#4A75A9	24
Bladder cancer	signalling to erks	men	up	#4A75A9	24
Bladder cancer	cellular response to hypoxia	men	up	#4A75A9	24
Bladder cancer	interaction between l1 and ankyrins	men	down	#4A75A9	24
Adrenal cancer	cell cycle checkpoints	common	up	#19787F	25
Adrenal cancer	g2 m checkpoints	common	up	#19787F	25
Adrenal cancer	dna replication	common	up	#19787F	25
Adrenal cancer	synthesis of dna	common	up	#19787F	25
Adrenal cancer	cell cycle mitotic	common	up	#19787F	25
Adrenal cancer	activation of atr in response to replication stress	common	up	#19787F	25
Adrenal cancer	chromosome maintenance	common	up	#19787F	25
Adrenal cancer	dna strand elongation	common	up	#19787F	25
Adrenal cancer	homology directed repair	common	up	#19787F	25
Adrenal cancer	s phase	common	up	#19787F	25
Adrenal cancer	homologous dna pairing and strand exchange	common	up	#19787F	25
Adrenal cancer	mitotic spindle checkpoint	common	up	#19787F	25
Adrenal cancer	dna replication pre initiation	common	up	#19787F	25
Adrenal cancer	mitotic metaphase and anaphase	common	up	#19787F	25
Adrenal cancer	hdr through homologous recombination hrr	common	up	#19787F	25
Adrenal cancer	mitotic g1 phase and g1 s transition	common	up	#19787F	25
Adrenal cancer	activation of the pre replicative complex	common	up	#19787F	25
Adrenal cancer	deposition of new cenpa containing nucleosomes at the centromere	common	up	#19787F	25
Adrenal cancer	switching of origins to a post replicative state	common	up	#19787F	25
Adrenal cancer	dna double strand break repair	common	up	#19787F	25
Adrenal cancer	separation of sister chromatids	common	up	#19787F	25
Adrenal cancer	g2 m dna damage checkpoint	common	up	#19787F	25
Adrenal cancer	m phase	common	up	#19787F	25
Adrenal cancer	g1 s specific transcription	common	up	#19787F	25
Adrenal cancer	dna repair	common	up	#19787F	25
Adrenal cancer	diseases of dna repair	common	up	#19787F	25
Adrenal cancer	apc c mediated degradation of cell cycle proteins	common	up	#19787F	25
Adrenal cancer	processing of dna double strand break ends	common	up	#19787F	25
Adrenal cancer	resolution of abasic sites ap sites	common	up	#19787F	25
Adrenal cancer	resolution of sister chromatid cohesion	common	up	#19787F	25
Adrenal cancer	resolution of d loop structures through synthesis dependent strand annealing sdsa	common	up	#19787F	25
Adrenal cancer	resolution of d loop structures	common	up	#19787F	25
Adrenal cancer	mitotic prometaphase	common	up	#19787F	25
Adrenal cancer	interactions of rev with host cellular proteins	common	up	#19787F	25
Adrenal cancer	sumoylation of dna replication proteins	common	up	#19787F	25
Adrenal cancer	telomere maintenance	common	up	#19787F	25
Adrenal cancer	hdr through single strand annealing ssa	common	up	#19787F	25
Adrenal cancer	base excision repair	common	up	#19787F	25
Adrenal cancer	nuclear import of rev protein	common	up	#19787F	25
Adrenal cancer	glucose metabolism	common	up	#19787F	25
Adrenal cancer	polo like kinase mediated events	common	up	#19787F	25
Adrenal cancer	g0 and early g1	common	up	#19787F	25
Adrenal cancer	rho gtpases activate formins	common	up	#19787F	25
Adrenal cancer	regulation of tp53 activity through phosphorylation	common	up	#19787F	25
Adrenal cancer	export of viral ribonucleoproteins from nucleus	common	up	#19787F	25
Adrenal cancer	glycolysis	common	up	#19787F	25
Adrenal cancer	resolution of ap sites via the multiple nucleotide patch replacement pathway	common	up	#19787F	25
Adrenal cancer	nuclear envelope breakdown	common	up	#19787F	25
Adrenal cancer	copi dependent golgi to er retrograde traffic	common	up	#19787F	25
Adrenal cancer	fanconi anemia pathway	common	up	#19787F	25
Adrenal cancer	pcna dependent long patch base excision repair	common	up	#19787F	25
Adrenal cancer	postmitotic nuclear pore complex npc reformation	common	up	#19787F	25
Adrenal cancer	cyclin a b1 b2 associated events during g2 m transition	common	up	#19787F	25
Adrenal cancer	nuclear pore complex npc disassembly	common	up	#19787F	25
Adrenal cancer	extension of telomeres	common	up	#19787F	25
Adrenal cancer	telomere c strand lagging strand synthesis	common	up	#19787F	25
Adrenal cancer	mitotic g2 g2 m phases	common	up	#19787F	25
Adrenal cancer	lagging strand synthesis	common	up	#19787F	25
Adrenal cancer	apc cdc20 mediated degradation of nek2a	common	up	#19787F	25
Adrenal cancer	tp53 regulates transcription of genes involved in g2 cell cycle arrest	common	up	#19787F	25
Adrenal cancer	kinesins	common	up	#19787F	25
Adrenal cancer	transcriptional regulation by tp53	common	up	#19787F	25
Adrenal cancer	transcription of e2f targets under negative control by p107 rbl1 and p130 rbl2 in complex with hdac1	common	up	#19787F	25
Adrenal cancer	regulation of tp53 activity	common	up	#19787F	25
Adrenal cancer	transcription of e2f targets under negative control by dream complex	common	up	#19787F	25
Adrenal cancer	golgi to er retrograde transport	common	up	#19787F	25
Adrenal cancer	inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components	common	up	#19787F	25
Adrenal cancer	tp53 regulates transcription of cell cycle genes	common	up	#19787F	25
Adrenal cancer	processive synthesis on the lagging strand	common	up	#19787F	25
Adrenal cancer	transcriptional regulation by e2f6	common	up	#19787F	25
Adrenal cancer	mitotic prophase	common	up	#19787F	25
Adrenal cancer	aurka activation by tpx2	common	up	#19787F	25
Adrenal cancer	meiotic recombination	common	up	#19787F	25
Adrenal cancer	gap filling dna repair synthesis and ligation in gg ner	common	up	#19787F	25
Adrenal cancer	phosphorylation of the apc c	common	up	#19787F	25
Adrenal cancer	processive synthesis on the c strand of the telomere	common	up	#19787F	25
Adrenal cancer	recognition of dna damage by pcna containing replication complex	common	up	#19787F	25
Adrenal cancer	polymerase switching on the c strand of the telomere	common	up	#19787F	25
Adrenal cancer	nuclear envelope ne reassembly	common	up	#19787F	25
Adrenal cancer	e2f mediated regulation of dna replication	common	up	#19787F	25
Adrenal cancer	intra golgi and retrograde golgi to er traffic	common	up	#19787F	25
Adrenal cancer	diseases of programmed cell death	common	up	#19787F	25
Adrenal cancer	rho gtpase effectors	common	up	#19787F	25
Adrenal cancer	apc c cdc20 mediated degradation of cyclin b	common	up	#19787F	25
Adrenal cancer	hcmv early events	common	up	#19787F	25
Adrenal cancer	regulation of plk1 activity at g2 m transition	common	up	#19787F	25
Adrenal cancer	synthesis of active ubiquitin roles of e1 and e2 enzymes	women	up	#B6453A	25
Adrenal cancer	trna processing	men	up	#4A75A9	25
Adrenal cancer	orc1 removal from chromatin	men	up	#4A75A9	25
Adrenal cancer	snrnp assembly	men	up	#4A75A9	25
Adrenal cancer	trna processing in the nucleus	men	up	#4A75A9	25
Adrenal cancer	transcriptional regulation by small rnas	men	up	#4A75A9	25
Adrenal cancer	viral messenger rna synthesis	men	up	#4A75A9	25
Adrenal cancer	transport of mature mrnas derived from intronless transcripts	men	up	#4A75A9	25
Adrenal cancer	transport of the slbp dependant mature mrna	men	up	#4A75A9	25
Adrenal cancer	interactions of vpr with host cellular proteins	men	up	#4A75A9	25
Adrenal cancer	ns1 mediated effects on host pathways	men	up	#4A75A9	25
Adrenal cancer	hiv life cycle	men	up	#4A75A9	25
Adrenal cancer	sumoylation of rna binding proteins	men	up	#4A75A9	25
Adrenal cancer	transcription coupled nucleotide excision repair tc ner	men	up	#4A75A9	25
Adrenal cancer	regulation of glucokinase by glucokinase regulatory protein	men	up	#4A75A9	25
Adrenal cancer	processing of capped intronless pre mrna	men	up	#4A75A9	25
Adrenal cancer	dual incision in tc ner	men	up	#4A75A9	25
Adrenal cancer	sumoylation of sumoylation proteins	men	up	#4A75A9	25
Adrenal cancer	gene silencing by rna	men	up	#4A75A9	25
Adrenal cancer	nucleotide excision repair	men	up	#4A75A9	25
Adrenal cancer	processing of capped intron containing pre mrna	men	up	#4A75A9	25
Adrenal cancer	transport of mature transcript to cytoplasm	men	up	#4A75A9	25
Adrenal cancer	transcription of the hiv genome	men	up	#4A75A9	25
Adrenal cancer	sumoylation of dna damage response and repair proteins	men	up	#4A75A9	25
Adrenal cancer	sumoylation of chromatin organization proteins	men	up	#4A75A9	25
Adrenal cancer	dual incision in gg ner	men	up	#4A75A9	25
Adrenal cancer	sumoylation	men	up	#4A75A9	25
Adrenal cancer	sumoylation of ubiquitinylation proteins	men	up	#4A75A9	25
Adrenal cancer	tp53 regulates transcription of dna repair genes	men	up	#4A75A9	25
Adrenal cancer	rna polymerase ii transcription termination	men	up	#4A75A9	25
Adrenal cancer	global genome nucleotide excision repair gg ner	men	up	#4A75A9	25
Adrenal cancer	deadenylation dependent mrna decay	men	up	#4A75A9	25
Adrenal cancer	diseases of mitotic cell cycle	men	up	#4A75A9	25
Adrenal cancer	mrna splicing	men	up	#4A75A9	25
Adrenal cancer	dna damage bypass	men	up	#4A75A9	25
Adrenal cancer	epigenetic regulation of gene expression	men	up	#4A75A9	25
Adrenal cancer	rmts methylate histone arginines	men	up	#4A75A9	25
Adrenal cancer	termination of translesion dna synthesis	men	up	#4A75A9	25
Adrenal cancer	translesion synthesis by y family dna polymerases bypasses lesions on dna template	men	up	#4A75A9	25
Adrenal cancer	aberrant regulation of mitotic g1 s transition in cancer due to rb1 defects	men	up	#4A75A9	25
Adrenal cancer	initiation of nuclear envelope ne reformation	men	up	#4A75A9	25
Adrenal cancer	recruitment of mitotic centrosome proteins and complexes	men	up	#4A75A9	25
Adrenal cancer	activation of bh3 only proteins	men	up	#4A75A9	25
Adrenal cancer	activation of anterior hox genes in hindbrain development during early embryogenesis	men	up	#4A75A9	25
