term1	term2	sex	nes	ids	colors
irinotecan	C74	men	2.239038	17	#4A74A9
irinotecan	C74	men	2.239038	17	#4A74A9
methotrexate	C74	men	1.6185602	17	#4A74A9
methotrexate	C74	men	1.6185602	17	#4A74A9
methotrexate	C74	men	1.6185602	17	#4A74A9
methotrexate	C74	men	1.6185602	17	#4A74A9
methotrexate	C74	men	1.6185602	17	#4A74A9
methotrexate	C74	men	1.6185602	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
doxorubicin	C74	men	2.0765812	17	#4A74A9
mitoxantrone	C74	men	2.2510548	17	#4A74A9
mitoxantrone	C74	men	2.2510548	17	#4A74A9
mitoxantrone	C74	men	2.2510548	17	#4A74A9
mitoxantrone	C74	men	2.2510548	17	#4A74A9
mitoxantrone	C74	men	2.2510548	17	#4A74A9
etoposide	C74	men	2.2038686	17	#4A74A9
etoposide	C74	men	2.2038686	17	#4A74A9
etoposide	C74	men	2.2038686	17	#4A74A9
topotecan	C74	men	2.2090194	17	#4A74A9
topotecan	C74	men	2.2090194	17	#4A74A9
topotecan	C74	men	2.2090194	17	#4A74A9
teniposide	C74	men	2.248017	17	#4A74A9
idarubicin	C74	men	2.2742422	17	#4A74A9
idarubicin	C74	men	2.2742422	17	#4A74A9
dexrazoxane	C74	men	2.1820486	17	#4A74A9
pemetrexed	C74	men	1.7276038	17	#4A74A9
flutamide	C74	men	1.6012067	17	#4A74A9
pralatrexate	C74	men	1.6708217	17	#4A74A9
clofarabine	C74	men	2.2879367	17	#4A74A9
moxifloxacin	C74	men	2.2790809	17	#4A74A9
moxifloxacin	C74	men	2.2790809	17	#4A74A9
ofloxacin	C74	men	2.2524533	17	#4A74A9
ofloxacin	C74	men	2.2524533	17	#4A74A9
ciprofloxacin	C74	men	2.1328626	17	#4A74A9
ciprofloxacin	C74	men	2.1328626	17	#4A74A9
furosemide	C74	men	1.8838282	17	#4A74A9
norfloxacin	C74	men	2.2851992	17	#4A74A9
lomefloxacin	C74	men	2.252403	17	#4A74A9
captopril	C92	women	-1.9989581	18	#B64539
captopril	C92	women	-1.9989581	18	#B64539
captopril	C92	women	-1.9989581	18	#B64539
anagrelide	C92	men	1.8785217	18	#4A74A9
argatroban	C92	men	-1.7843106	18	#B64539
argatroban	C92	men	-1.7843106	18	#B64539
bivalirudin	C92	men	-1.7003639	18	#B64539
bivalirudin	C92	men	-1.7003639	18	#B64539
metformin	C92	men	1.795343	18	#4A74A9
metformin	C92	men	1.795343	18	#4A74A9
cilostazol	C92	men	1.8991749	18	#4A74A9
doxycycline	D45	women	-1.5203876	19	#B64539
doxycycline	D45	women	-1.5203876	19	#B64539
doxycycline	D45	women	-1.5203876	19	#B64539
doxycycline	D45	women	-1.5203876	19	#B64539
doxycycline	D45	women	-1.5203876	19	#B64539
tetracycline	D45	women	-1.7514611	19	#B64539
azithromycin	D45	women	-1.5585405	19	#B64539
azithromycin	D45	women	-1.5585405	19	#B64539
itraconazole	D45	women	-1.471772	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
prednisolone	D45	women	-1.7089611	19	#B64539
irinotecan	D45	women	-1.907405	19	#B64539
irinotecan	D45	women	-1.907405	19	#B64539
irinotecan	D45	women	-1.907405	19	#B64539
methotrexate	D45	women	-1.4956933	19	#B64539
methotrexate	D45	women	-1.4956933	19	#B64539
methotrexate	D45	women	-1.4956933	19	#B64539
methotrexate	D45	women	-1.4956933	19	#B64539
methotrexate	D45	women	-1.4956933	19	#B64539
methotrexate	D45	women	-1.4956933	19	#B64539
5-fu	D45	women	-1.4570686	19	#B64539
5-fu	D45	women	-1.4570686	19	#B64539
5-fu	D45	women	-1.4570686	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
doxorubicin	D45	women	-1.7700075	19	#B64539
mitoxantrone	D45	women	-1.7019743	19	#B64539
mitoxantrone	D45	women	-1.7019743	19	#B64539
mitoxantrone	D45	women	-1.7019743	19	#B64539
mitoxantrone	D45	women	-1.7019743	19	#B64539
mitoxantrone	D45	women	-1.7019743	19	#B64539
etoposide	D45	women	-1.767317	19	#B64539
etoposide	D45	women	-1.767317	19	#B64539
etoposide	D45	women	-1.767317	19	#B64539
topotecan	D45	women	-1.8901842	19	#B64539
topotecan	D45	women	-1.8901842	19	#B64539
topotecan	D45	women	-1.8901842	19	#B64539
gemcitabine	D45	women	-1.5283918	19	#B64539
gemcitabine	D45	women	-1.5283918	19	#B64539
gemcitabine	D45	women	-1.5283918	19	#B64539
gemcitabine	D45	women	-1.5283918	19	#B64539
dacarbazine	D45	women	-1.4591029	19	#B64539
vinorelbine	D45	women	-1.662841	19	#B64539
vinorelbine	D45	women	-1.662841	19	#B64539
teniposide	D45	women	-1.7082636	19	#B64539
hydroxyurea	D45	women	-1.4958292	19	#B64539
hydroxyurea	D45	women	-1.4958292	19	#B64539
hydroxyurea	D45	women	-1.4958292	19	#B64539
hydroxyurea	D45	women	-1.4958292	19	#B64539
metaproterenol	D45	women	-1.8355856	19	#B64539
metaproterenol	D45	women	-1.8355856	19	#B64539
metaproterenol	D45	women	-1.8355856	19	#B64539
idarubicin	D45	women	-1.7055792	19	#B64539
idarubicin	D45	women	-1.7055792	19	#B64539
dexrazoxane	D45	women	-1.7701023	19	#B64539
pemetrexed	D45	women	-1.6044003	19	#B64539
ixabepilone	D45	women	-1.6487994	19	#B64539
paliperidone	D45	women	-1.5116435	19	#B64539
paliperidone	D45	women	-1.5116435	19	#B64539
paliperidone	D45	women	-1.5116435	19	#B64539
paliperidone	D45	women	-1.5116435	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
risperidone	D45	women	-1.5556525	19	#B64539
cyclizine	D45	women	-1.5362272	19	#B64539
vincristine	D45	women	-1.6641276	19	#B64539
vincristine	D45	women	-1.6641276	19	#B64539
fludrocortisone	D45	women	-1.5934576	19	#B64539
ziprasidone	D45	women	-1.4551554	19	#B64539
ziprasidone	D45	women	-1.4551554	19	#B64539
ziprasidone	D45	women	-1.4551554	19	#B64539
cabazitaxel	D45	women	-1.6036519	19	#B64539
flutamide	D45	women	-1.5481837	19	#B64539
bicalutamide	D45	women	-1.5720543	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
triamcinolone	D45	women	-1.7089396	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
prednisone	D45	women	-1.674379	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
methylprednisolone	D45	women	-1.6981297	19	#B64539
pralatrexate	D45	women	-1.6072749	19	#B64539
lenalidomide	D45	women	-1.5949314	19	#B64539
pomalidomide	D45	women	-1.4851675	19	#B64539
clodronate	D45	women	-1.5065831	19	#B64539
clodronate	D45	women	-1.5065831	19	#B64539
clodronate	D45	women	-1.5065831	19	#B64539
clofarabine	D45	women	-1.7275258	19	#B64539
5-azacytidine	D45	women	-1.4819659	19	#B64539
5-azacytidine	D45	women	-1.4819659	19	#B64539
5-azacytidine	D45	women	-1.4819659	19	#B64539
5-azacytidine	D45	women	-1.4819659	19	#B64539
5-aza-2'-deoxycytidine	D45	women	-1.4775778	19	#B64539
5-aza-2'-deoxycytidine	D45	women	-1.4775778	19	#B64539
5-aza-2'-deoxycytidine	D45	women	-1.4775778	19	#B64539
anagrelide	D45	women	-1.6408557	19	#B64539
flurbiprofen	D45	women	-1.5520751	19	#B64539
flurbiprofen	D45	women	-1.5520751	19	#B64539
eprosartan	D45	women	-1.6537131	19	#B64539
oxymetholone	D45	women	-1.5831733	19	#B64539
linagliptin	D45	women	-1.5959097	19	#B64539
linagliptin	D45	women	-1.5959097	19	#B64539
sitagliptin	D45	women	-1.6079602	19	#B64539
sitagliptin	D45	women	-1.6079602	19	#B64539
saxagliptin	D45	women	-1.5976479	19	#B64539
saxagliptin	D45	women	-1.5976479	19	#B64539
metformin	D45	women	-1.7339933	19	#B64539
metformin	D45	women	-1.7339933	19	#B64539
glipizide	D45	women	-1.5862304	19	#B64539
glipizide	D45	women	-1.5862304	19	#B64539
repaglinide	D45	women	-1.610503	19	#B64539
repaglinide	D45	women	-1.610503	19	#B64539
pioglitazone	D45	women	-1.5044218	19	#B64539
pioglitazone	D45	women	-1.5044218	19	#B64539
rosiglitazone	D45	women	-1.4957433	19	#B64539
rosiglitazone	D45	women	-1.4957433	19	#B64539
alogliptin	D45	women	-1.6103646	19	#B64539
vildagliptin	D45	women	-1.5678949	19	#B64539
miglitol	D45	women	-1.7223788	19	#B64539
gliclazide	D45	women	-1.5021907	19	#B64539
nateglinide	D45	women	-1.587299	19	#B64539
telmisartan	D45	women	-1.6575828	19	#B64539
mifepristone	D45	women	-1.7864162	19	#B64539
losartan	D45	women	-1.6580304	19	#B64539
acarbose	D45	women	-1.669754	19	#B64539
eplerenone	D45	women	-1.5657327	19	#B64539
eplerenone	D45	women	-1.5657327	19	#B64539
niacin	D45	women	-1.463714	19	#B64539
phentermine	D45	women	-1.5088269	19	#B64539
nortriptyline	D45	women	-1.4657145	19	#B64539
propericiazine	D45	women	-1.5816988	19	#B64539
prochlorperazine	D45	women	-1.4678066	19	#B64539
buspirone	D45	women	-1.5498017	19	#B64539
amisulpride	D45	women	-1.587482	19	#B64539
iloperidone	D45	women	-1.5595822	19	#B64539
haloperidol	D45	women	-1.5384738	19	#B64539
molindone	D45	women	-1.4680663	19	#B64539
lurasidone	D45	women	-1.7424246	19	#B64539
lurasidone	D45	women	-1.7424246	19	#B64539
varenicline	D45	women	-1.4918799	19	#B64539
aripiprazole	D45	women	-1.4671245	19	#B64539
aripiprazole	D45	women	-1.4671245	19	#B64539
aripiprazole	D45	women	-1.4671245	19	#B64539
aripiprazole	D45	women	-1.4671245	19	#B64539
perphenazine	D45	women	-1.4536347	19	#B64539
maprotiline	D45	women	-1.5647081	19	#B64539
maprotiline	D45	women	-1.5647081	19	#B64539
topiramate	D45	women	-1.5196406	19	#B64539
fluoxetine	D45	women	-1.470202	19	#B64539
tetrabenazine	D45	women	-1.4929769	19	#B64539
rotigotine	D45	women	-1.5203098	19	#B64539
lisuride	D45	women	-1.5322654	19	#B64539
tolcapone	D45	women	-1.5389724	19	#B64539
entacapone	D45	women	-1.5349618	19	#B64539
baclofen	D45	women	-1.63055	19	#B64539
eptifibatide	D45	women	-1.5963095	19	#B64539
isosorbide	D45	women	-1.545936	19	#B64539
valsartan	D45	women	-1.635458	19	#B64539
atropine	D45	women	-1.5062507	19	#B64539
atropine	D45	women	-1.5062507	19	#B64539
atropine	D45	women	-1.5062507	19	#B64539
dihydroergotamine	D45	women	-1.5459507	19	#B64539
atenolol	D45	women	-1.8049434	19	#B64539
atenolol	D45	women	-1.8049434	19	#B64539
metoprolol	D45	women	-1.8089778	19	#B64539
ramipril	D45	women	-1.5948726	19	#B64539
amiodarone	D45	women	-1.6704043	19	#B64539
amiodarone	D45	women	-1.6704043	19	#B64539
pindolol	D45	women	-1.8090894	19	#B64539
propafenone	D45	women	-1.7619205	19	#B64539
flecainide	D45	women	-1.4636314	19	#B64539
digoxin	D45	women	-1.655585	19	#B64539
pentoxifylline	D45	women	-1.5717639	19	#B64539
cilostazol	D45	women	-1.6620121	19	#B64539
moxifloxacin	D45	women	-1.6800294	19	#B64539
moxifloxacin	D45	women	-1.6800294	19	#B64539
mometasone	D45	women	-1.8624661	19	#B64539
mometasone	D45	women	-1.8624661	19	#B64539
mometasone	D45	women	-1.8624661	19	#B64539
phenylpropanolamine	D45	women	-1.8246752	19	#B64539
choline	D45	women	-1.8018981	19	#B64539
choline	D45	women	-1.8018981	19	#B64539
ketorolac	D45	women	-1.5550332	19	#B64539
ketorolac	D45	women	-1.5550332	19	#B64539
ketotifen	D45	women	-1.655754	19	#B64539
budesonide	D45	women	-1.7084625	19	#B64539
budesonide	D45	women	-1.7084625	19	#B64539
budesonide	D45	women	-1.7084625	19	#B64539
flunisolide	D45	women	-1.7148386	19	#B64539
ciclesonide	D45	women	-1.71605	19	#B64539
ampicillin	D45	women	-1.5398011	19	#B64539
methacholine	D45	women	-1.5815132	19	#B64539
indacaterol	D45	women	-1.8343035	19	#B64539
bisoprolol	D45	women	-1.8181113	19	#B64539
olodaterol	D45	women	-1.8343828	19	#B64539
formoterol	D45	women	-1.8256658	19	#B64539
terbutaline	D45	women	-1.8053652	19	#B64539
pirbuterol	D45	women	-1.8176023	19	#B64539
salmeterol	D45	women	-1.8178922	19	#B64539
betaxolol	D45	women	-1.8240801	19	#B64539
celiprolol	D45	women	-1.802533	19	#B64539
salbutamol	D45	women	-1.8102256	19	#B64539
labetalol	D45	women	-1.7691467	19	#B64539
n-acetylcysteine	D45	women	-1.5957664	19	#B64539
dabrafenib	D45	women	-1.6030688	19	#B64539
trametinib	D45	women	-1.8158871	19	#B64539
pyridoxine	D45	women	-1.7050608	19	#B64539
balsalazide	D45	women	-1.5926775	19	#B64539
indomethacin	D45	women	-1.5106173	19	#B64539
indomethacin	D45	women	-1.5106173	19	#B64539
darifenacin	D45	women	-1.4751952	19	#B64539
leflunomide	D45	women	-1.5673022	19	#B64539
auranofin	D45	women	-1.4752522	19	#B64539
apremilast	D45	women	-1.4681475	19	#B64539
hydrocortisone	D45	women	-1.6341386	19	#B64539
acitretin	D45	women	-1.5382247	19	#B64539
amcinonide	D45	women	-1.6660247	19	#B64539
tazarotene	D45	women	-1.6722196	19	#B64539
tazarotene	D45	women	-1.6722196	19	#B64539
tazarotene	D45	women	-1.6722196	19	#B64539
fluocinonide	D45	women	-1.6571782	19	#B64539
betamethasone	D45	women	-1.6997764	19	#B64539
adapalene	D45	women	-1.5223435	19	#B64539
ofloxacin	D45	women	-1.7042553	19	#B64539
ofloxacin	D45	women	-1.7042553	19	#B64539
loteprednol	D45	women	-1.7050302	19	#B64539
brimonidine	D45	women	-1.53811	19	#B64539
diclofenac	D45	women	-1.5195606	19	#B64539
diclofenac	D45	women	-1.5195606	19	#B64539
ketoprofen	D45	women	-1.5786785	19	#B64539
tramadol	D45	women	-1.5016879	19	#B64539
ciprofloxacin	D45	women	-1.7050546	19	#B64539
ciprofloxacin	D45	women	-1.7050546	19	#B64539
fenoprofen	D45	women	-1.5306035	19	#B64539
etoricoxib	D45	women	-1.5498654	19	#B64539
oxaprozin	D45	women	-1.5626405	19	#B64539
celecoxib	D45	women	-1.7115779	19	#B64539
valdecoxib	D45	women	-1.6907979	19	#B64539
piroxicam	D45	women	-1.5475304	19	#B64539
diflunisal	D45	women	-1.5206151	19	#B64539
meloxicam	D45	women	-1.5577308	19	#B64539
tenoxicam	D45	women	-1.5511475	19	#B64539
naproxen	D45	women	-1.5630859	19	#B64539
salsalate	D45	women	-1.5425985	19	#B64539
tolmetin	D45	women	-1.535872	19	#B64539
nabumetone	D45	women	-1.5089271	19	#B64539
sulindac	D45	women	-1.4591522	19	#B64539
sulindac	D45	women	-1.4591522	19	#B64539
sulindac	D45	women	-1.4591522	19	#B64539
meclofenamate	D45	women	-1.5406468	19	#B64539
pilocarpine	D45	women	-1.5599195	19	#B64539
cevimeline	D45	women	-1.6890904	19	#B64539
norfloxacin	D45	women	-1.699932	19	#B64539
lomefloxacin	D45	women	-1.7056321	19	#B64539
norethisterone	D45	women	-1.9799312	19	#B64539
propranolol	D45	women	-1.7936934	19	#B64539
doxycycline	D45	men	-1.5632805	19	#B64539
doxycycline	D45	men	-1.5632805	19	#B64539
doxycycline	D45	men	-1.5632805	19	#B64539
doxycycline	D45	men	-1.5632805	19	#B64539
doxycycline	D45	men	-1.5632805	19	#B64539
tetracycline	D45	men	-1.6725681	19	#B64539
azithromycin	D45	men	-1.6848183	19	#B64539
azithromycin	D45	men	-1.6848183	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
prednisolone	D45	men	-1.5692929	19	#B64539
irinotecan	D45	men	-1.9215689	19	#B64539
irinotecan	D45	men	-1.9215689	19	#B64539
irinotecan	D45	men	-1.9215689	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
doxorubicin	D45	men	-1.8216519	19	#B64539
mitoxantrone	D45	men	-1.64442	19	#B64539
mitoxantrone	D45	men	-1.64442	19	#B64539
mitoxantrone	D45	men	-1.64442	19	#B64539
mitoxantrone	D45	men	-1.64442	19	#B64539
mitoxantrone	D45	men	-1.64442	19	#B64539
etoposide	D45	men	-1.7891352	19	#B64539
etoposide	D45	men	-1.7891352	19	#B64539
etoposide	D45	men	-1.7891352	19	#B64539
topotecan	D45	men	-1.9143536	19	#B64539
topotecan	D45	men	-1.9143536	19	#B64539
topotecan	D45	men	-1.9143536	19	#B64539
teniposide	D45	men	-1.6682681	19	#B64539
hydroxyurea	D45	men	-1.5560529	19	#B64539
hydroxyurea	D45	men	-1.5560529	19	#B64539
hydroxyurea	D45	men	-1.5560529	19	#B64539
hydroxyurea	D45	men	-1.5560529	19	#B64539
metaproterenol	D45	men	-1.7444009	19	#B64539
metaproterenol	D45	men	-1.7444009	19	#B64539
metaproterenol	D45	men	-1.7444009	19	#B64539
idarubicin	D45	men	-1.6616548	19	#B64539
idarubicin	D45	men	-1.6616548	19	#B64539
dexrazoxane	D45	men	-1.8000845	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
triamcinolone	D45	men	-1.579087	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
prednisone	D45	men	-1.5946876	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
methylprednisolone	D45	men	-1.5630122	19	#B64539
clofarabine	D45	men	-1.8041877	19	#B64539
cytarabine	D45	men	-1.6237038	19	#B64539
5-azacytidine	D45	men	-1.5675534	19	#B64539
5-azacytidine	D45	men	-1.5675534	19	#B64539
5-azacytidine	D45	men	-1.5675534	19	#B64539
5-azacytidine	D45	men	-1.5675534	19	#B64539
5-aza-2'-deoxycytidine	D45	men	-1.5634549	19	#B64539
5-aza-2'-deoxycytidine	D45	men	-1.5634549	19	#B64539
5-aza-2'-deoxycytidine	D45	men	-1.5634549	19	#B64539
linagliptin	D45	men	-1.5811633	19	#B64539
linagliptin	D45	men	-1.5811633	19	#B64539
sitagliptin	D45	men	-1.5763476	19	#B64539
sitagliptin	D45	men	-1.5763476	19	#B64539
saxagliptin	D45	men	-1.5406384	19	#B64539
saxagliptin	D45	men	-1.5406384	19	#B64539
metformin	D45	men	-1.9491404	19	#B64539
metformin	D45	men	-1.9491404	19	#B64539
alogliptin	D45	men	-1.5858337	19	#B64539
vildagliptin	D45	men	-1.57388	19	#B64539
miglitol	D45	men	-1.7990268	19	#B64539
mifepristone	D45	men	-1.7088108	19	#B64539
amisulpride	D45	men	-1.570058	19	#B64539
lurasidone	D45	men	-1.6882787	19	#B64539
lurasidone	D45	men	-1.6882787	19	#B64539
fluoxetine	D45	men	-1.5901896	19	#B64539
hydroxocobalamin	D45	men	-1.5482914	19	#B64539
hydroxocobalamin	D45	men	-1.5482914	19	#B64539
isosorbide	D45	men	-1.5551767	19	#B64539
atenolol	D45	men	-1.7168391	19	#B64539
atenolol	D45	men	-1.7168391	19	#B64539
metoprolol	D45	men	-1.7143078	19	#B64539
amiodarone	D45	men	-1.5525833	19	#B64539
amiodarone	D45	men	-1.5525833	19	#B64539
pindolol	D45	men	-1.7109694	19	#B64539
propafenone	D45	men	-1.6533113	19	#B64539
arginine	D45	men	-1.5495021	19	#B64539
moxifloxacin	D45	men	-1.6614176	19	#B64539
moxifloxacin	D45	men	-1.6614176	19	#B64539
mometasone	D45	men	-1.7909509	19	#B64539
mometasone	D45	men	-1.7909509	19	#B64539
mometasone	D45	men	-1.7909509	19	#B64539
phenylpropanolamine	D45	men	-1.6989323	19	#B64539
choline	D45	men	-1.6920569	19	#B64539
choline	D45	men	-1.6920569	19	#B64539
budesonide	D45	men	-1.5660945	19	#B64539
budesonide	D45	men	-1.5660945	19	#B64539
budesonide	D45	men	-1.5660945	19	#B64539
flunisolide	D45	men	-1.5640752	19	#B64539
ciclesonide	D45	men	-1.568868	19	#B64539
indacaterol	D45	men	-1.7308525	19	#B64539
bisoprolol	D45	men	-1.7268149	19	#B64539
olodaterol	D45	men	-1.725781	19	#B64539
formoterol	D45	men	-1.7252569	19	#B64539
terbutaline	D45	men	-1.7180562	19	#B64539
pirbuterol	D45	men	-1.7176491	19	#B64539
salmeterol	D45	men	-1.7124103	19	#B64539
betaxolol	D45	men	-1.7036934	19	#B64539
celiprolol	D45	men	-1.7017263	19	#B64539
salbutamol	D45	men	-1.7013338	19	#B64539
labetalol	D45	men	-1.6183056	19	#B64539
trametinib	D45	men	-1.7908355	19	#B64539
fluocinonide	D45	men	-1.5528554	19	#B64539
betamethasone	D45	men	-1.5736716	19	#B64539
ofloxacin	D45	men	-1.6619096	19	#B64539
ofloxacin	D45	men	-1.6619096	19	#B64539
loteprednol	D45	men	-1.5748973	19	#B64539
ciprofloxacin	D45	men	-1.6907761	19	#B64539
ciprofloxacin	D45	men	-1.6907761	19	#B64539
celecoxib	D45	men	-1.6680511	19	#B64539
furosemide	D45	men	-1.7754512	19	#B64539
norfloxacin	D45	men	-1.6652721	19	#B64539
lomefloxacin	D45	men	-1.6603744	19	#B64539
norethisterone	D45	men	-2.0331993	19	#B64539
propranolol	D45	men	-1.7006097	19	#B64539
dacarbazine	D46	women	1.7315097	20	#4A74A9
bcnu	D46	women	1.8149396	20	#4A74A9
orlistat	D46	women	1.6740103	20	#4A74A9
cerivastatin	D46	women	1.7694427	20	#4A74A9
cerivastatin	D46	women	1.7694427	20	#4A74A9
fluvastatin	D46	women	1.7604097	20	#4A74A9
fluvastatin	D46	women	1.7604097	20	#4A74A9
