term1	term2	sex	nes	ids	colors
prednisolone	Endometriosis	women	-1.595687	49	#B64539
prednisolone	Endometriosis	women	-1.595687	49	#B64539
prednisolone	Endometriosis	women	-1.595687	49	#B64539
prednisolone	Endometriosis	women	-1.595687	49	#B64539
prednisolone	Endometriosis	women	-1.595687	49	#B64539
prednisolone	Endometriosis	women	-1.595687	49	#B64539
irinotecan	Endometriosis	women	-1.8651156	49	#B64539
irinotecan	Endometriosis	women	-1.8651156	49	#B64539
irinotecan	Endometriosis	women	-1.8651156	49	#B64539
5-fu	Endometriosis	women	-2.0434575	49	#B64539
5-fu	Endometriosis	women	-2.0434575	49	#B64539
5-fu	Endometriosis	women	-2.0434575	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
doxorubicin	Endometriosis	women	-1.868788	49	#B64539
capecitabine	Endometriosis	women	-2.0003827	49	#B64539
capecitabine	Endometriosis	women	-2.0003827	49	#B64539
mitoxantrone	Endometriosis	women	-1.9240676	49	#B64539
mitoxantrone	Endometriosis	women	-1.9240676	49	#B64539
mitoxantrone	Endometriosis	women	-1.9240676	49	#B64539
mitoxantrone	Endometriosis	women	-1.9240676	49	#B64539
mitoxantrone	Endometriosis	women	-1.9240676	49	#B64539
etoposide	Endometriosis	women	-1.8921168	49	#B64539
etoposide	Endometriosis	women	-1.8921168	49	#B64539
etoposide	Endometriosis	women	-1.8921168	49	#B64539
topotecan	Endometriosis	women	-1.9066855	49	#B64539
topotecan	Endometriosis	women	-1.9066855	49	#B64539
topotecan	Endometriosis	women	-1.9066855	49	#B64539
gemcitabine	Endometriosis	women	-1.8618201	49	#B64539
gemcitabine	Endometriosis	women	-1.8618201	49	#B64539
gemcitabine	Endometriosis	women	-1.8618201	49	#B64539
gemcitabine	Endometriosis	women	-1.8618201	49	#B64539
dacarbazine	Endometriosis	women	-1.5593103	49	#B64539
vinorelbine	Endometriosis	women	-1.5788162	49	#B64539
vinorelbine	Endometriosis	women	-1.5788162	49	#B64539
teniposide	Endometriosis	women	-1.9138218	49	#B64539
raltitrexed	Endometriosis	women	-1.9618969	49	#B64539
idarubicin	Endometriosis	women	-1.9197253	49	#B64539
idarubicin	Endometriosis	women	-1.9197253	49	#B64539
dexrazoxane	Endometriosis	women	-1.8867465	49	#B64539
pemetrexed	Endometriosis	women	-1.6258653	49	#B64539
flutamide	Endometriosis	women	-1.6590759	49	#B64539
bicalutamide	Endometriosis	women	-1.7260183	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
triamcinolone	Endometriosis	women	-1.610825	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
prednisone	Endometriosis	women	-1.6388441	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
methylprednisolone	Endometriosis	women	-1.607187	49	#B64539
pralatrexate	Endometriosis	women	-1.8674992	49	#B64539
carfilzomib	Endometriosis	women	-1.5891203	49	#B64539
bortezomib	Endometriosis	women	-1.5783975	49	#B64539
clofarabine	Endometriosis	women	-1.818861	49	#B64539
cytarabine	Endometriosis	women	-1.9762881	49	#B64539
5-azacytidine	Endometriosis	women	-1.7166159	49	#B64539
5-azacytidine	Endometriosis	women	-1.7166159	49	#B64539
5-azacytidine	Endometriosis	women	-1.7166159	49	#B64539
5-azacytidine	Endometriosis	women	-1.7166159	49	#B64539
5-aza-2'-deoxycytidine	Endometriosis	women	-1.722155	49	#B64539
5-aza-2'-deoxycytidine	Endometriosis	women	-1.722155	49	#B64539
5-aza-2'-deoxycytidine	Endometriosis	women	-1.722155	49	#B64539
anagrelide	Endometriosis	women	-1.6078541	49	#B64539
flurbiprofen	Endometriosis	women	-1.5652256	49	#B64539
flurbiprofen	Endometriosis	women	-1.5652256	49	#B64539
procainamide	Endometriosis	women	-1.6899933	49	#B64539
procainamide	Endometriosis	women	-1.6899933	49	#B64539
oxymetholone	Endometriosis	women	-1.7093451	49	#B64539
ticlopidine	Endometriosis	women	-1.7731768	49	#B64539
metformin	Endometriosis	women	-2.0252445	49	#B64539
metformin	Endometriosis	women	-2.0252445	49	#B64539
glipizide	Endometriosis	women	-1.7141858	49	#B64539
glipizide	Endometriosis	women	-1.7141858	49	#B64539
repaglinide	Endometriosis	women	-1.7417111	49	#B64539
repaglinide	Endometriosis	women	-1.7417111	49	#B64539
pioglitazone	Endometriosis	women	-1.6264764	49	#B64539
pioglitazone	Endometriosis	women	-1.6264764	49	#B64539
nateglinide	Endometriosis	women	-1.7337309	49	#B64539
telmisartan	Endometriosis	women	-1.6435281	49	#B64539
mifepristone	Endometriosis	women	-1.6119294	49	#B64539
lorcaserin	Endometriosis	women	-1.640988	49	#B64539
eplerenone	Endometriosis	women	-1.63929	49	#B64539
eplerenone	Endometriosis	women	-1.63929	49	#B64539
niacin	Endometriosis	women	-1.7536649	49	#B64539
propericiazine	Endometriosis	women	-1.7360245	49	#B64539
fluoxetine	Endometriosis	women	-1.5815331	49	#B64539
hydroxocobalamin	Endometriosis	women	-1.5553384	49	#B64539
hydroxocobalamin	Endometriosis	women	-1.5553384	49	#B64539
prasugrel	Endometriosis	women	-1.7825072	49	#B64539
clopidogrel	Endometriosis	women	-1.7720957	49	#B64539
amiodarone	Endometriosis	women	-1.6605133	49	#B64539
amiodarone	Endometriosis	women	-1.6605133	49	#B64539
cilostazol	Endometriosis	women	-1.6037122	49	#B64539
moxifloxacin	Endometriosis	women	-1.9278684	49	#B64539
moxifloxacin	Endometriosis	women	-1.9278684	49	#B64539
mometasone	Endometriosis	women	-1.7477378	49	#B64539
mometasone	Endometriosis	women	-1.7477378	49	#B64539
mometasone	Endometriosis	women	-1.7477378	49	#B64539
zileuton	Endometriosis	women	-1.8415983	49	#B64539
montelukast	Endometriosis	women	-1.8239291	49	#B64539
ticagrelor	Endometriosis	women	-1.7758988	49	#B64539
ketorolac	Endometriosis	women	-1.5708606	49	#B64539
ketorolac	Endometriosis	women	-1.5708606	49	#B64539
budesonide	Endometriosis	women	-1.620104	49	#B64539
budesonide	Endometriosis	women	-1.620104	49	#B64539
budesonide	Endometriosis	women	-1.620104	49	#B64539
flunisolide	Endometriosis	women	-1.5914634	49	#B64539
ciclesonide	Endometriosis	women	-1.6007258	49	#B64539
trametinib	Endometriosis	women	-1.7991507	49	#B64539
metronidazole	Endometriosis	women	-1.7087468	49	#B64539
metronidazole	Endometriosis	women	-1.7087468	49	#B64539
balsalazide	Endometriosis	women	-1.78133	49	#B64539
indomethacin	Endometriosis	women	-1.5963134	49	#B64539
indomethacin	Endometriosis	women	-1.5963134	49	#B64539
lubiprostone	Endometriosis	women	-1.7079117	49	#B64539
calcipotriol	Endometriosis	women	-1.575363	49	#B64539
amcinonide	Endometriosis	women	-1.5498348	49	#B64539
tazarotene	Endometriosis	women	-1.5849557	49	#B64539
tazarotene	Endometriosis	women	-1.5849557	49	#B64539
tazarotene	Endometriosis	women	-1.5849557	49	#B64539
fluocinonide	Endometriosis	women	-1.6184548	49	#B64539
betamethasone	Endometriosis	women	-1.5978847	49	#B64539
ofloxacin	Endometriosis	women	-1.9090543	49	#B64539
ofloxacin	Endometriosis	women	-1.9090543	49	#B64539
loteprednol	Endometriosis	women	-1.6014458	49	#B64539
diclofenac	Endometriosis	women	-1.6839548	49	#B64539
diclofenac	Endometriosis	women	-1.6839548	49	#B64539
ciprofloxacin	Endometriosis	women	-1.8457017	49	#B64539
ciprofloxacin	Endometriosis	women	-1.8457017	49	#B64539
fenoprofen	Endometriosis	women	-1.5725574	49	#B64539
etoricoxib	Endometriosis	women	-1.5473601	49	#B64539
oxaprozin	Endometriosis	women	-1.5894634	49	#B64539
piroxicam	Endometriosis	women	-1.5673083	49	#B64539
diflunisal	Endometriosis	women	-1.5772011	49	#B64539
meloxicam	Endometriosis	women	-1.5725324	49	#B64539
tenoxicam	Endometriosis	women	-1.5601307	49	#B64539
naproxen	Endometriosis	women	-1.588268	49	#B64539
salsalate	Endometriosis	women	-1.5698751	49	#B64539
tolmetin	Endometriosis	women	-1.5820704	49	#B64539
nabumetone	Endometriosis	women	-1.5460181	49	#B64539
meclofenamate	Endometriosis	women	-1.7925923	49	#B64539
hydroxychloroquine	Endometriosis	women	-1.5547838	49	#B64539
norfloxacin	Endometriosis	women	-1.9485927	49	#B64539
lomefloxacin	Endometriosis	women	-1.9171678	49	#B64539
norethisterone	Endometriosis	women	-1.8467064	49	#B64539
irinotecan	Other specified congenital malformation syndromes affecting multiple systems	women	-1.8627771	50	#B64539
irinotecan	Other specified congenital malformation syndromes affecting multiple systems	women	-1.8627771	50	#B64539
irinotecan	Other specified congenital malformation syndromes affecting multiple systems	women	-1.8627771	50	#B64539
topotecan	Other specified congenital malformation syndromes affecting multiple systems	women	-1.8922292	50	#B64539
topotecan	Other specified congenital malformation syndromes affecting multiple systems	women	-1.8922292	50	#B64539
topotecan	Other specified congenital malformation syndromes affecting multiple systems	women	-1.8922292	50	#B64539
hydroxocobalamin	Other specified congenital malformation syndromes affecting multiple systems	men	-1.9879978	50	#B64539
hydroxocobalamin	Other specified congenital malformation syndromes affecting multiple systems	men	-1.9879978	50	#B64539
atenolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7761172	50	#B64539
atenolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7761172	50	#B64539
metoprolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7878942	50	#B64539
pindolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7728599	50	#B64539
bisoprolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7888497	50	#B64539
formoterol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7872825	50	#B64539
terbutaline	Other specified congenital malformation syndromes affecting multiple systems	men	-1.778864	50	#B64539
salmeterol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.77527	50	#B64539
betaxolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7856485	50	#B64539
celiprolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.777973	50	#B64539
salbutamol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7848495	50	#B64539
propranolol	Other specified congenital malformation syndromes affecting multiple systems	men	-1.7651958	50	#B64539
exenatide	Septic Shock	men	1.8898801	51	#4A74A9
exenatide	Septic Shock	men	1.8898801	51	#4A74A9
liraglutide	Septic Shock	men	1.8666027	51	#4A74A9
liraglutide	Septic Shock	men	1.8666027	51	#4A74A9
glucagon	Septic Shock	men	1.8519064	51	#4A74A9
simvastatin	Septic Shock	men	1.9667723	51	#4A74A9
simvastatin	Septic Shock	men	1.9667723	51	#4A74A9
eptifibatide	Septic Shock	men	1.7770941	51	#4A74A9
acetaminophen	Septic Shock	men	1.931254	51	#4A74A9
acetaminophen	Septic Shock	men	1.931254	51	#4A74A9
hydroxychloroquine	Septic Shock	men	1.9199843	51	#4A74A9
morphine	Hepatitis B	men	1.9587318	52	#4A74A9
morphine	Hepatitis B	men	1.9587318	52	#4A74A9
morphine	Hepatitis B	men	1.9587318	52	#4A74A9
morphine	Hepatitis B	men	1.9587318	52	#4A74A9
sunitinib	Hepatitis B	men	1.8545568	52	#4A74A9
sunitinib	Hepatitis B	men	1.8545568	52	#4A74A9
vinorelbine	Hepatitis B	men	1.5609231	52	#4A74A9
vinorelbine	Hepatitis B	men	1.5609231	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
cyclophosphamide	Hepatitis B	men	1.5392302	52	#4A74A9
goserelin	Hepatitis B	men	1.8480083	52	#4A74A9
goserelin	Hepatitis B	men	1.8480083	52	#4A74A9
goserelin	Hepatitis B	men	1.8480083	52	#4A74A9
everolimus	Hepatitis B	men	1.6073114	52	#4A74A9
eribulin	Hepatitis B	men	1.5344893	52	#4A74A9
cabazitaxel	Hepatitis B	men	1.8158209	52	#4A74A9
flutamide	Hepatitis B	men	1.6859345	52	#4A74A9
bicalutamide	Hepatitis B	men	1.6728388	52	#4A74A9
clodronate	Hepatitis B	men	1.5706923	52	#4A74A9
clodronate	Hepatitis B	men	1.5706923	52	#4A74A9
clodronate	Hepatitis B	men	1.5706923	52	#4A74A9
5-azacytidine	Hepatitis B	men	1.5594821	52	#4A74A9
5-azacytidine	Hepatitis B	men	1.5594821	52	#4A74A9
5-azacytidine	Hepatitis B	men	1.5594821	52	#4A74A9
5-azacytidine	Hepatitis B	men	1.5594821	52	#4A74A9
5-aza-2'-deoxycytidine	Hepatitis B	men	1.5551031	52	#4A74A9
5-aza-2'-deoxycytidine	Hepatitis B	men	1.5551031	52	#4A74A9
5-aza-2'-deoxycytidine	Hepatitis B	men	1.5551031	52	#4A74A9
nilotinib	Hepatitis B	men	1.6913974	52	#4A74A9
anagrelide	Hepatitis B	men	1.794743	52	#4A74A9
oxymetholone	Hepatitis B	men	1.6595124	52	#4A74A9
captopril	Hepatitis B	men	1.6303293	52	#4A74A9
captopril	Hepatitis B	men	1.6303293	52	#4A74A9
captopril	Hepatitis B	men	1.6303293	52	#4A74A9
glimepiride	Hepatitis B	men	1.6213342	52	#4A74A9
glimepiride	Hepatitis B	men	1.6213342	52	#4A74A9
orlistat	Hepatitis B	men	1.9322312	52	#4A74A9
propericiazine	Hepatitis B	men	1.6616513	52	#4A74A9
zuclopenthixol	Hepatitis B	men	1.660573	52	#4A74A9
zuclopenthixol	Hepatitis B	men	1.660573	52	#4A74A9
prochlorperazine	Hepatitis B	men	1.649475	52	#4A74A9
buspirone	Hepatitis B	men	1.6292541	52	#4A74A9
droperidol	Hepatitis B	men	1.8909528	52	#4A74A9
droperidol	Hepatitis B	men	1.8909528	52	#4A74A9
lamotrigine	Hepatitis B	men	1.740935	52	#4A74A9
lamotrigine	Hepatitis B	men	1.740935	52	#4A74A9
tetrabenazine	Hepatitis B	men	1.6913311	52	#4A74A9
memantine	Hepatitis B	men	1.7573466	52	#4A74A9
memantine	Hepatitis B	men	1.7573466	52	#4A74A9
amantadine	Hepatitis B	men	1.7278665	52	#4A74A9
domperidone	Hepatitis B	men	1.6098987	52	#4A74A9
hydroxocobalamin	Hepatitis B	men	-1.9835385	52	#B64539
hydroxocobalamin	Hepatitis B	men	-1.9835385	52	#B64539
eptifibatide	Hepatitis B	men	1.9600886	52	#4A74A9
isosorbide	Hepatitis B	men	1.6034716	52	#4A74A9
digoxin	Hepatitis B	men	1.6083654	52	#4A74A9
cilostazol	Hepatitis B	men	1.7664617	52	#4A74A9
ephedrine	Hepatitis B	men	1.802661	52	#4A74A9
metoclopramide	Hepatitis B	men	1.5361652	52	#4A74A9
n-acetylcysteine	Hepatitis B	men	1.6361634	52	#4A74A9
dabrafenib	Hepatitis B	men	1.615671	52	#4A74A9
pirfenidone	Hepatitis B	men	1.6324378	52	#4A74A9
hydromorphone	Hepatitis B	men	1.9583093	52	#4A74A9
leflunomide	Hepatitis B	men	1.7766471	52	#4A74A9
calcipotriol	Hepatitis B	men	1.6025705	52	#4A74A9
tapentadol	Hepatitis B	men	2.0369558	52	#4A74A9
ketoprofen	Hepatitis B	men	1.594108	52	#4A74A9
tramadol	Hepatitis B	men	1.5919656	52	#4A74A9
duloxetine	Hepatitis B	men	1.5337834	52	#4A74A9
irinotecan	Esophageal cancer	men	1.8277388	53	#4A74A9
irinotecan	Esophageal cancer	men	1.8277388	53	#4A74A9
irinotecan	Esophageal cancer	men	1.8277388	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
doxorubicin	Esophageal cancer	men	1.7402813	53	#4A74A9
mitoxantrone	Esophageal cancer	men	1.8673046	53	#4A74A9
mitoxantrone	Esophageal cancer	men	1.8673046	53	#4A74A9
mitoxantrone	Esophageal cancer	men	1.8673046	53	#4A74A9
mitoxantrone	Esophageal cancer	men	1.8673046	53	#4A74A9
mitoxantrone	Esophageal cancer	men	1.8673046	53	#4A74A9
etoposide	Esophageal cancer	men	1.7747964	53	#4A74A9
etoposide	Esophageal cancer	men	1.7747964	53	#4A74A9
etoposide	Esophageal cancer	men	1.7747964	53	#4A74A9
topotecan	Esophageal cancer	men	1.8251221	53	#4A74A9
topotecan	Esophageal cancer	men	1.8251221	53	#4A74A9
topotecan	Esophageal cancer	men	1.8251221	53	#4A74A9
teniposide	Esophageal cancer	men	1.8748674	53	#4A74A9
idarubicin	Esophageal cancer	men	1.8783436	53	#4A74A9
idarubicin	Esophageal cancer	men	1.8783436	53	#4A74A9
dexrazoxane	Esophageal cancer	men	1.7673417	53	#4A74A9
clofarabine	Esophageal cancer	men	2.0858052	53	#4A74A9
metformin	Esophageal cancer	men	1.817658	53	#4A74A9
metformin	Esophageal cancer	men	1.817658	53	#4A74A9
reserpine	Esophageal cancer	men	1.7202297	53	#4A74A9
moxifloxacin	Esophageal cancer	men	1.8868475	53	#4A74A9
moxifloxacin	Esophageal cancer	men	1.8868475	53	#4A74A9
ofloxacin	Esophageal cancer	men	1.8832598	53	#4A74A9
ofloxacin	Esophageal cancer	men	1.8832598	53	#4A74A9
ciprofloxacin	Esophageal cancer	men	1.8315537	53	#4A74A9
ciprofloxacin	Esophageal cancer	men	1.8315537	53	#4A74A9
hydroxychloroquine	Esophageal cancer	men	1.8815767	53	#4A74A9
norfloxacin	Esophageal cancer	men	1.884476	53	#4A74A9
lomefloxacin	Esophageal cancer	men	1.8753188	53	#4A74A9
doxycycline	Rhabdoid cancer	men	1.6853325	54	#4A74A9
doxycycline	Rhabdoid cancer	men	1.6853325	54	#4A74A9
doxycycline	Rhabdoid cancer	men	1.6853325	54	#4A74A9
doxycycline	Rhabdoid cancer	men	1.6853325	54	#4A74A9
doxycycline	Rhabdoid cancer	men	1.6853325	54	#4A74A9
tetracycline	Rhabdoid cancer	men	-1.7330978	54	#B64539
irinotecan	Rhabdoid cancer	men	1.9820161	54	#4A74A9
irinotecan	Rhabdoid cancer	men	1.9820161	54	#4A74A9
irinotecan	Rhabdoid cancer	men	1.9820161	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
doxorubicin	Rhabdoid cancer	men	2.033918	54	#4A74A9
mitoxantrone	Rhabdoid cancer	men	2.333348	54	#4A74A9
mitoxantrone	Rhabdoid cancer	men	2.333348	54	#4A74A9
mitoxantrone	Rhabdoid cancer	men	2.333348	54	#4A74A9
mitoxantrone	Rhabdoid cancer	men	2.333348	54	#4A74A9
mitoxantrone	Rhabdoid cancer	men	2.333348	54	#4A74A9
etoposide	Rhabdoid cancer	men	2.3146615	54	#4A74A9
etoposide	Rhabdoid cancer	men	2.3146615	54	#4A74A9
etoposide	Rhabdoid cancer	men	2.3146615	54	#4A74A9
topotecan	Rhabdoid cancer	men	1.9739347	54	#4A74A9
topotecan	Rhabdoid cancer	men	1.9739347	54	#4A74A9
topotecan	Rhabdoid cancer	men	1.9739347	54	#4A74A9
teniposide	Rhabdoid cancer	men	2.3089302	54	#4A74A9
idarubicin	Rhabdoid cancer	men	2.2464952	54	#4A74A9
idarubicin	Rhabdoid cancer	men	2.2464952	54	#4A74A9
dexrazoxane	Rhabdoid cancer	men	2.3218532	54	#4A74A9
clofarabine	Rhabdoid cancer	men	2.1728199	54	#4A74A9
